Site,Date,ID,Sector,Unit,Layer,Level
VB,2006,1450,,I15,B,3
VB,2006,1451,,I16,C,1
VB,2006,1453,,I16,C,1
VB,2006,1454,,I16,C,1
VB,2006,1456,,I16,C,1
VB,2006,1456,,I16,C,1
VB,2006,1456,,I16,C,1
VB,2006,1456,,I16,C,1
VB,2006,1461,,I16,C,1
VB,2006,1466,,I15,A,7
VB,2006,1467,,I15,B,3
VB,2006,1468,,I16,C,1
VB,2006,1469,,I16,C,1
VB,2006,1480,,I16,C,1
VB,2006,1483,,I15,B,3
VB,2006,1483,,I15,B,3
VB,2006,1507,,I16,C,1
VB,2006,1508,,I16,C,1
VB,2006,1510,,I16,C,1
VB,2006,1510,,I16,C,1
VB,2006,1510,,I16,C,1
VB,2006,1510,,I16,C,1
VB,2006,1522,,I15,B,3
VB,2006,1522,,I15,B,3
VB,2006,1522,,I15,B,3
VB,2006,1528,,G15,A,5
VB,2006,1538,,I16,C,1
VB,2006,1539,,I15,B,3
VB,2006,1551,,I15,B,3
VB,2006,1555,,G16,C,3
VB,2006,1557,,I16,C,1
VB,2006,1558,,I16,C,1
VB,2006,1558,,I16,C,1
VB,2006,1559,,I16,C,1
VB,2006,1608,,I16,C,1
VB,2006,1618,,I15,B,3
VB,2006,1621,,I16,C,1
VB,2006,1632,,I16,C,1
VB,2006,1638,,G16,C,3
VB,2006,1654,,I16,C,2
VB,2006,1655,,H16,C,3
VB,2006,1665,,I15,B,3
VB,2006,1665,,I15,B,3
VB,2006,1665,,I15,B,3
VB,2006,1669,,I16,C,2
VB,2006,1671,,H16,C,3
VB,2006,1672,,I16,C,2
VB,2006,1675,,I16,C,2
VB,2006,1681,,I16,C,2
VB,2006,1681,,I16,C,2
VB,2006,1681,,I16,C,2
VB,2006,1685,,I16,C,2
VB,2006,1686,,I16,C,2
VB,2006,1688,,I16,C,2
VB,2006,1703,,I16,C,2
VB,2006,1718,,H16,C,3
VB,2006,1735,,I16,C,2
VB,2006,1738,,I16,C,2
VB,2006,1751,,I16,C,2
VB,2006,1752,,H16,C,3
VB,2006,1753,,H16,C,3
VB,2006,1787,,I16,C,2
VB,2006,1787,,I16,C,2
VB,2006,1797,,I16,C,2
VB,2006,1800,,I16,C,2
VB,2006,1800,,I16,C,2
VB,2006,1800,,I16,C,2
VB,2006,1832,,I15,B,3
VB,2006,1868,,I15,B,3
VB,2006,1868,,I15,B,3
VB,2006,1868,,I15,B,3
VB,2006,1868,,I15,B,3
VB,2006,1894,,I15,B,3
VB,2006,1894,,I15,B,3
VB,2006,1894,,I15,B,3
VB,2006,1927,,I15,B,3
VB,2006,1929,,I15,B,3
VB,2006,1931,,H16,C,4
VB,2006,1951,,I15,B,3
VB,2006,1956,,I16,C,3
VB,2006,1957,,I16,C,3
VB,2006,1960,,I16,C,3
VB,2006,1962,,I16,C,3
VB,2006,1977,,I16,C,3
VB,2006,1979,,I16,C,3
VB,2006,1980,,I16,C,3
VB,2006,1981,,I16,C,3
VB,2006,1992,,I16,C,3
VB,2006,1994,,I16,C,3
VB,2006,1995,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2000,,I16,C,3
VB,2006,2012,,I16,C,3
VB,2006,2013,,I16,C,3
VB,2006,2019,,I16,C,3
VB,2006,2021,,I16,C,3
VB,2006,2024,,I16,C,3
VB,2006,2027,,I16,C,3
VB,2006,2029,,I16,C,3
VB,2006,2034,,H16,C,5
VB,2006,2051,,I16,C,3
VB,2006,2054,,I16,C,3
VB,2006,2057,,I16,C,3
VB,2006,2061,,H16,C,5
VB,2006,2082,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2084,,I16,C,3
VB,2006,2100,,I16,C,3
VB,2006,2101,,I16,C,3
VB,2006,2104,,I16,C,3
VB,2006,2105,,I16,C,3
VB,2006,2112,,I16,C,4
VB,2006,2113,,I16,C,4
VB,2006,2117,,I16,C,4
VB,2006,2117,,I16,C,4
VB,2006,2138,,I16,C,4
VB,2006,2145,,I16,C,4
VB,2006,2157,,I15,C,3
VB,2006,2158,,I15,C,3
VB,2006,2159,,I15,C,3
VB,2006,2161,,I15,C,3
VB,2006,2164,,I15,C,3
VB,2006,2165,,I15,C,3
VB,2006,2169,,I16,C,4
VB,2006,2180,,I16,C,4
VB,2006,2184,,I15,C,3
VB,2006,2185,,I15,C,3
VB,2006,2192,,I16,C,4
VB,2006,2206,,I16,C,4
VB,2006,2209,,I16,C,4
VB,2006,2219,,J16,B,1
VB,2006,2220,,J16,B,1
VB,2006,2221,,J16,B,1
VB,2006,2222,,J16,B,1
VB,2006,2223,,J16,B,1
VB,2006,2229,,J16,B,1
VB,2006,2230,,J16,B,1
VB,2006,2231,,J16,B,1
VB,2006,2233,,J16,B,1
VB,2006,2240,,J16,B,1
VB,2006,2241,,J16,B,1
VB,2006,2244,,J16,B,1
VB,2006,2244,,J16,B,1
VB,2006,2244,,J16,B,1
VB,2006,2245,,J16,B,1
VB,2006,2248,,J16,B,1
VB,2006,2249,,J16,B,1
VB,2006,2253,,J16,B,1
VB,2006,2257,,J16,B,1
VB,2006,2264,,J16,B,1
VB,2006,2269,,J16,B,1
VB,2006,2269,,J16,B,1
VB,2006,2269,,J16,B,1
VB,2006,2273,,J16,B,1
VB,2006,2274,,J16,B,1
VB,2006,2278,,J16,B,1
VB,2006,2279,,J16,B,1
VB,2006,2280,,J16,B,1
VB,2006,2285,,J16,B,1
VB,2006,2285,,J16,B,1
VB,2006,2291,,J16,B,1
VB,2006,2296,,J16,B,1
VB,2006,2301,,J16,B,1
VB,2008,5226,,I16,C,1
VB,2007,251,,G17,A,1
VB,2007,330,,H18,A,1
VB,2007,415,,H18,A,2
VB,2007,266,,G17,A,1
VB,2007,267,,G17,A,1
VB,2007,351,,G17,A,2
VB,2007,386,,G17,A,2
VB,2007,423,,G17,A,2
VB,2007,470,,G17,B,1
VB,2007,501,,G17,B,1
VB,2007,493,,H18,A,3
VB,2007,594,,H18,B,1
VB,2007,594,,H18,B,1
VB,2007,638,,H18,B,1
VB,2007,601,,G17,B,1
VB,2007,615,,G17,B,2
VB,2007,631,,G17,B,2
VB,2007,636,,G17,B,2
VB,2007,657,,H18,B,2
VB,2007,658,,H18,B,2
VB,2007,662,,H18,B,2
VB,2007,672,,H18,B,2
VB,2007,673,,H18,B,2
VB,2007,120,,I17,A,1
VB,2007,123,,I18,A,1
VB,2007,641,,G17,B,2
VB,2007,676,,G17,B,3
VB,2007,694,,G17,B,3
VB,2007,171,,I17,A,2
VB,2007,172,,I17,A,2
VB,2007,172,,I17,A,2
VB,2007,173,,I17,A,2
VB,2007,174,,I17,A,2
VB,2007,174,,I17,A,2
VB,2007,181,,I17,A,2
VB,2007,186,,I18,A,2
VB,2007,195,,I18,A,2
VB,2007,698,,G17,B,3
VB,2007,715,,G17,B,3
VB,2007,736,,G17,B,4
VB,2007,201,,I18,A,2
VB,2007,201,,I18,A,2
VB,2007,201,,I18,A,2
VB,2007,201,,I18,A,2
VB,2007,210,,I18,A,2
VB,2007,211,,I18,A,2
VB,2007,212,,I18,A,2
VB,2007,212,,I18,A,2
VB,2007,212,,I18,A,2
VB,2007,219,,I18,A,2
VB,2007,220,,I18,A,2
VB,2007,224,,I18,A,2
VB,2007,225,,I18,A,2
VB,2007,226,,I18,A,2
VB,2007,228,,I18,A,2
VB,2007,763,,G17,B,4
VB,2007,232,,I18,A,2
VB,2007,826,,G17,B,4
VB,2007,237,,I18,A,2
VB,2007,241,,I17,A,2
VB,2007,241,,I17,A,2
VB,2007,244,,I17,A,3
VB,2007,826,,G17,B,4
VB,2007,828,,G17,B,4
VB,2007,830,,G17,B,4
VB,2007,847,,G17,B,4
VB,2007,899,,G17,B,4
VB,2007,283,,G18,A,1
VB,2007,276,,K16,B,1
VB,2007,304,,H17,A,1
VB,2007,305,,H17,A,1
VB,2007,930,,G17,B,4
VB,2007,678,,H18,B,2
VB,2007,960,,G17,B,4
VB,2007,342,,H17,A,1
VB,2007,348,,H17,A,2
VB,2007,349,,H17,A,2
VB,2007,1544,,G17,B,5
VB,2007,1546,,G17,B,5
VB,2007,1582,,G17,B,5
VB,2007,358,,H17,A,2
VB,2007,366,,H17,A,2
VB,2007,1597,,G17,B,5
VB,2007,1597,,G17,B,5
VB,2007,1615,,G17,B,5
VB,2007,1637,,G17,B,5
VB,2007,387,,H17,A,2
VB,2007,476,,G18,B,1
VB,2007,388,,H17,A,2
VB,2007,389,,H17,A,2
VB,2008,21,,G17,B,6
VB,2008,29,,G17,B,6
VB,2008,47,,G17,B,6
VB,2008,49,,G17,B,6
VB,2007,760,,J17,B,1
VB,2007,408,,H17,A,2
VB,2007,703,,H18,B,2
VB,2007,420,,H17,A,2
VB,2008,50,,G17,B,6
VB,2007,445,,H17,A,2
VB,2007,463,,H17,A,2
VB,2007,467,,H17,A,2
VB,2007,469,,H17,A,2
VB,2007,475,,H17,A,2
VB,2008,51,,G17,B,6
VB,2007,475,,H17,A,2
VB,2007,478,,H17,A,2
VB,2007,518,,G18,B,1
VB,2007,478,,H17,A,2
VB,2007,536,,H17,B,1
VB,2007,703,,H18,B,2
VB,2008,70,,G17,B,6
VB,2007,519,,G18,B,1
VB,2007,531,,G18,B,1
VB,2007,535,,G18,B,1
VB,2007,543,,G18,B,1
VB,2007,556,,H17,B,1
VB,2007,546,,G18,B,1
VB,2007,959,,G18,B,3
VB,2007,557,,H17,B,1
VB,2007,557,,H17,B,1
VB,2007,557,,H17,B,1
VB,2007,557,,H17,B,1
VB,2007,589,,H17,B,1
VB,2007,590,,H17,B,1
VB,2007,591,,H17,B,1
VB,2007,604,,H17,B,1
VB,2007,708,,H18,B,2
VB,2007,737,,H18,B,3
VB,2007,597,,J18,B,1
VB,2007,598,,J18,B,1
VB,2007,598,,J18,B,1
VB,2007,598,,J18,B,1
VB,2008,74,,G17,B,6
VB,2008,84,,G17,B,6
VB,2007,624,,H17,B,1
VB,2008,86,,G17,B,6
VB,2007,620,,J18,B,1
VB,2007,640,,H17,B,1
VB,2007,629,,J18,B,1
VB,2008,87,,G17,B,6
VB,2008,87,,G17,B,6
VB,2007,750,,H18,B,3
VB,2007,644,,H17,B,1
VB,2008,118,,G17,B,7
VB,2007,643,,J18,B,1
VB,2007,643,,J18,B,1
VB,2007,643,,J18,B,1
VB,2007,643,,J18,B,1
VB,2007,643,,J18,B,1
VB,2007,652,,H17,B,2
VB,2007,647,,I17,B,2
VB,2007,648,,J18,B,2
VB,2007,654,,H17,B,2
VB,2007,654,,H17,B,2
VB,2007,656,,H17,B,2
VB,2007,655,,J18,B,2
VB,2007,655,,J18,B,2
VB,2007,655,,J18,B,2
VB,2007,655,,J18,B,2
VB,2007,677,,H17,B,3
VB,2007,764,,H18,B,3
VB,2007,808,,H18,B,3
VB,2007,812,,H18,B,3
VB,2007,817,,H18,B,3
VB,2007,817,,H18,B,3
VB,2008,129,,G17,B,7
VB,2007,677,,H17,B,3
VB,2007,677,,H17,B,3
VB,2007,695,,H17,B,3
VB,2007,951,,H18,B,3
VB,2007,686,,I17,B,3
VB,2008,139,,G17,B,6
VB,2007,696,,H17,B,3
VB,2007,710,,H17,B,3
VB,2008,139,,G17,B,6
VB,2007,966,,H18,B,3
VB,2007,974,,H18,B,3
VB,2007,977,,H18,B,3
VB,2007,710,,H17,B,3
VB,2007,710,,H17,B,3
VB,2007,710,,H17,B,3
VB,2007,723,,H17,B,3
VB,2008,139,,G17,B,6
VB,2007,717,,I17,B,3
VB,2007,722,,I17,B,3
VB,2007,732,,H17,B,3
VB,2007,727,,I17,B,3
VB,2007,738,,H17,B,3
VB,2008,158,,G17,B,7
VB,2007,1045,,H18,B,4
VB,2007,746,,H17,B,3
VB,2007,745,,I17,B,3
VB,2007,752,,H17,B,3
VB,2007,1067,,H18,B,4
VB,2007,765,,H17,B,3
VB,2007,761,,J17,B,1
VB,2007,798,,J17,B,1
VB,2008,162,,G17,B,7
VB,2007,1121,,H18,B,4
VB,2007,766,,H17,B,3
VB,2007,780,,H17,B,3
VB,2007,775,,I17,B,3
VB,2007,776,,I17,B,3
VB,2007,794,,H17,B,3
VB,2007,794,,H17,B,3
VB,2007,794,,H17,B,3
VB,2007,794,,H17,B,3
VB,2007,794,,H17,B,3
VB,2007,806,,H17,B,3
VB,2007,799,,J17,B,1
VB,2007,799,,J17,B,1
VB,2007,871,,J17,B,1
VB,2007,807,,H17,B,3
VB,2007,839,,H17,B,3
VB,2007,1127,,H18,B,4
VB,2007,1173,,H18,B,4
VB,2007,1173,,H18,B,4
VB,2007,1173,,H18,B,4
VB,2008,196,,G17,B,6
VB,2008,199,,G17,B,6
VB,2008,201,,G17,B,6
VB,2008,231,,G17,B,6
VB,2007,850,,H17,B,3
VB,2008,232,,G17,B,6
VB,2007,850,,H17,B,3
VB,2007,869,,H17,B,3
VB,2007,865,,I17,B,3
VB,2007,872,,H17,B,3
VB,2007,874,,J17,B,1
VB,2007,872,,H17,B,3
VB,2007,872,,H17,B,3
VB,2007,872,,H17,B,3
VB,2007,872,,H17,B,3
VB,2007,896,,H17,B,3
VB,2007,878,,J17,B,1
VB,2007,883,,J17,B,1
VB,2007,879,,I17,B,3
VB,2007,881,,I18,B,3
VB,2007,881,,I18,B,3
VB,2007,887,,J17,B,1
VB,2007,886,,I17,B,3
VB,2007,886,,I17,B,3
VB,2007,887,,J17,B,1
VB,2007,888,,J17,B,1
VB,2007,890,,J17,B,1
VB,2007,910,,J17,B,1
VB,2007,900,,H17,B,3
VB,2008,254,,G17,B,6
VB,2007,1026,,H17,B,4
VB,2007,905,,I18,B,3
VB,2007,911,,J17,B,1
VB,2007,911,,J17,B,1
VB,2007,911,,J17,B,1
VB,2007,911,,J17,B,1
VB,2007,911,,J17,B,1
VB,2007,923,,J17,B,2
VB,2007,913,,I18,B,3
VB,2007,918,,I17,B,3
VB,2007,919,,I17,B,3
VB,2007,920,,I17,B,3
VB,2007,924,,J17,B,2
VB,2007,929,,J17,B,2
VB,2007,926,,I17,B,3
VB,2007,928,,I18,B,3
VB,2007,928,,I18,B,3
VB,2007,928,,I18,B,3
VB,2007,928,,I18,B,3
VB,2007,934,,J17,B,2
VB,2008,270,,G17,B,6
VB,2007,940,,J17,B,2
VB,2007,963,,J17,B,2
VB,2007,947,,I18,B,3
VB,2007,1187,,H18,B,4
VB,2007,954,,I17,B,4
VB,2007,955,,I17,B,4
VB,2007,958,,I18,B,3
VB,2007,983,,G18,B,3
VB,2008,318,,G17,B,6
VB,2007,964,,J17,B,2
VB,2007,967,,J17,B,2
VB,2007,965,,I18,B,3
VB,2007,965,,I18,B,3
VB,2007,1206,,H18,B,4
VB,2007,968,,J17,B,2
VB,2007,969,,J17,B,2
VB,2007,970,,J17,B,2
VB,2007,971,,J17,B,2
VB,2008,334,,G17,B,6
VB,2007,971,,J17,B,2
VB,2007,976,,J17,B,2
VB,2007,972,,I17,B,4
VB,2007,1211,,H18,B,4
VB,2007,980,,J17,B,2
VB,2007,1228,,H18,B,4
VB,2007,978,,I18,B,3
VB,2007,984,,J17,B,2
VB,2007,982,,I18,B,4
VB,2008,1082,,G18,B,3
VB,2007,1011,,J17,B,3
VB,2007,986,,I17,B,4
VB,2007,988,,I18,B,4
VB,2007,989,,I18,B,4
VB,2007,991,,I18,B,4
VB,2007,995,,I18,B,4
VB,2007,997,,I18,B,4
VB,2007,1000,,I18,B,4
VB,2007,1001,,I18,B,4
VB,2007,1002,,I17,B,4
VB,2007,1003,,I17,B,4
VB,2007,1003,,I17,B,4
VB,2007,1003,,I17,B,4
VB,2007,1003,,I17,B,4
VB,2007,1006,,I18,B,4
VB,2007,1007,,I18,B,4
VB,2007,1019,,J17,B,3
VB,2007,1012,,I17,B,4
VB,2007,1014,,I18,B,4
VB,2007,1016,,I18,B,4
VB,2007,1016,,I18,B,4
VB,2007,1016,,I18,B,4
VB,2007,1016,,I18,B,4
VB,2007,1016,,I18,B,4
VB,2007,1024,,J17,B,3
VB,2007,1022,,I18,B,4
VB,2007,1024,,J17,B,3
VB,2007,1024,,J17,B,3
VB,2007,1024,,J17,B,3
VB,2007,1037,,J17,B,3
VB,2007,1028,,H17,B,4
VB,2007,1029,,H17,B,4
VB,2007,1030,,H17,B,4
VB,2007,1034,,H17,B,4
VB,2007,1032,,I18,B,4
VB,2007,1058,,H17,B,4
VB,2007,1043,,J17,B,3
VB,2007,1039,,I18,B,4
VB,2007,1039,,I18,B,4
VB,2007,1039,,I18,B,4
VB,2007,1040,,I17,B,4
VB,2007,1048,,J17,B,3
VB,2007,1228,,H18,B,4
VB,2007,1048,,J17,B,3
VB,2007,1048,,J17,B,3
VB,2007,1050,,J17,B,3
VB,2007,1050,,J17,B,3
VB,2007,1062,,J17,B,3
VB,2007,1056,,I18,B,4
VB,2007,1058,,H17,B,4
VB,2007,1058,,H17,B,4
VB,2007,1073,,H17,B,4
VB,2007,1059,,I17,B,4
VB,2007,1060,,I17,B,4
VB,2007,1108,,J17,B,3
VB,2007,1063,,I17,B,4
VB,2007,1283,,H18,B,4
VB,2007,1072,,I18,B,4
VB,2007,1072,,I18,B,4
VB,2007,1072,,I18,B,4
VB,2007,1072,,I18,B,4
VB,2007,1072,,I18,B,4
VB,2007,1072,,I18,B,4
VB,2007,1074,,H17,B,4
VB,2007,1075,,H17,B,4
VB,2007,1076,,H17,B,4
VB,2007,1076,,H17,B,4
VB,2007,1076,,H17,B,4
VB,2007,1082,,H17,B,4
VB,2007,1079,,I18,B,4
VB,2007,1085,,H17,B,4
VB,2007,1394,,G18,B,4
VB,2007,1083,,I17,B,4
VB,2007,1096,,H17,B,4
VB,2007,1087,,I18,B,4
VB,2007,1088,,I18,B,4
VB,2007,1090,,I17,B,4
VB,2007,1109,,H17,B,4
VB,2007,1099,,I18,B,4
VB,2007,1108,,J17,B,3
VB,2007,1108,,J17,B,3
VB,2007,1137,,J17,B,3
VB,2007,1109,,H17,B,4
VB,2007,1109,,H17,B,4
VB,2007,1109,,H17,B,4
VB,2007,1117,,H17,B,4
VB,2007,1120,,H17,B,4
VB,2007,1183,,H17,B,4
VB,2007,1283,,H18,B,4
VB,2007,1123,,I17,B,4
VB,2007,1283,,H18,B,4
VB,2007,1133,,I18,B,4
VB,2007,1133,,I18,B,4
VB,2007,1134,,I17,B,4
VB,2007,1138,,J17,B,3
VB,2007,1138,,J17,B,3
VB,2007,1138,,J17,B,3
VB,2007,1138,,J17,B,3
VB,2007,1138,,J17,B,3
VB,2007,1157,,J17,B,3
VB,2007,1141,,I17,B,4
VB,2007,1152,,I17,B,5
VB,2007,1153,,I17,B,4
VB,2007,1156,,I18,B,4
VB,2007,1162,,J17,B,4
VB,2007,1159,,I17,B,5
VB,2007,1160,,I17,B,5
VB,2007,1163,,J17,B,4
VB,2007,1174,,J17,B,4
VB,2007,1166,,I17,B,5
VB,2007,1166,,I17,B,5
VB,2007,1166,,I17,B,5
VB,2007,1166,,I17,B,5
VB,2007,1166,,I17,B,5
VB,2007,1304,,H18,B,4
VB,2008,5,,H18,B,5
VB,2008,8,,H18,B,5
VB,2007,1176,,J17,B,4
VB,2007,1178,,J17,B,4
VB,2007,1184,,J17,B,4
VB,2007,1180,,I18,B,4
VB,2007,1182,,I18,B,4
VB,2007,1183,,H17,B,4
VB,2007,1183,,H17,B,4
VB,2007,1183,,H17,B,4
VB,2007,1183,,H17,B,4
VB,2007,1183,,H17,B,4
VB,2007,1190,,H17,B,4
VB,2007,1185,,J17,B,4
VB,2007,1186,,J17,B,4
VB,2007,1274,,J17,B,4
VB,2008,9,,H18,B,5
VB,2007,1188,,I18,B,4
VB,2007,1192,,H17,B,4
VB,2007,1238,,H17,B,4
VB,2007,1194,,I17,B,5
VB,2007,1199,,I18,B,4
VB,2007,1199,,I18,B,4
VB,2007,1199,,I18,B,4
VB,2007,1199,,I18,B,4
VB,2007,1199,,I18,B,4
VB,2007,1199,,I18,B,4
VB,2007,1200,,I17,B,5
VB,2007,1201,,I18,B,4
VB,2008,15,,H18,B,5
VB,2008,15,,H18,B,5
VB,2007,1215,,I18,B,4
VB,2007,1223,,I18,B,4
VB,2007,1224,,I18,B,4
VB,2007,1226,,I17,B,4
VB,2008,15,,H18,B,5
VB,2008,15,,H18,B,5
VB,2007,1230,,I18,B,4
VB,2007,1237,,I18,B,4
VB,2007,1240,,H17,B,4
VB,2007,1244,,H17,B,4
VB,2007,1250,,H17,B,4
VB,2007,1247,,I18,B,4
VB,2007,1259,,H17,B,4
VB,2007,1251,,I17,B,4
VB,2007,1251,,I17,B,4
VB,2007,1253,,I17,B,4
VB,2007,1256,,J18,B,4
VB,2007,1259,,H17,B,4
VB,2007,1259,,H17,B,4
VB,2007,1259,,H17,B,4
VB,2007,1259,,H17,B,4
VB,2007,1259,,H17,B,4
VB,2007,1259,,H17,B,4
VB,2007,1259,,H17,B,4
VB,2007,1282,,H17,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1263,,I18,B,4
VB,2007,1268,,J18,B,4
VB,2007,1275,,J17,B,4
VB,2007,1284,,J17,B,4
VB,2007,1276,,I17,B,4
VB,2007,1276,,I17,B,4
VB,2007,1277,,J18,B,4
VB,2007,1277,,J18,B,4
VB,2007,1277,,J18,B,4
VB,2007,1282,,H17,B,4
VB,2007,1292,,H17,B,5
VB,2008,15,,H18,B,5
VB,2008,18,,H18,B,5
VB,2008,26,,H18,B,5
VB,2007,1298,,J17,B,4
VB,2007,1306,,H17,B,5
VB,2007,1299,,J17,B,4
VB,2007,1303,,J17,B,4
VB,2007,1302,,J18,B,4
VB,2007,1325,,J17,B,4
VB,2008,28,,H18,B,5
VB,2007,1326,,H17,B,5
VB,2007,1308,,J18,B,4
VB,2007,1309,,J18,B,4
VB,2007,1322,,J18,B,4
VB,2007,1324,,I17,B,5
VB,2007,1327,,J17,B,4
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1326,,H17,B,5
VB,2007,1332,,H17,B,5
VB,2007,1339,,J17,B,4
VB,2007,1330,,I17,B,5
VB,2007,1348,,H17,B,5
VB,2007,1336,,I17,B,5
VB,2007,1339,,J17,B,4
VB,2007,1339,,J17,B,4
VB,2007,1408,,J17,B,3
VB,2007,1340,,I17,B,5
VB,2007,1340,,I17,B,5
VB,2007,1340,,I17,B,5
VB,2007,1340,,I17,B,5
VB,2007,1348,,H17,B,5
VB,2007,1348,,H17,B,5
VB,2007,1371,,H17,B,5
VB,2007,1354,,J18,B,4
VB,2007,1354,,J18,B,4
VB,2007,1354,,J18,B,4
VB,2007,1354,,J18,B,4
VB,2007,1354,,J18,B,4
VB,2007,1354,,J18,B,4
VB,2007,1354,,J18,B,4
VB,2007,1357,,I17,B,5
VB,2007,1360,,J18,B,4
VB,2007,1364,,J18,B,4
VB,2007,1371,,H17,B,5
VB,2007,1371,,H17,B,5
VB,2007,1371,,H17,B,5
VB,2007,1383,,H17,B,5
VB,2007,1377,,I17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1386,,J18,B,5
VB,2007,1387,,I17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1392,,H17,B,5
VB,2007,1407,,H17,B,5
VB,2007,1394,,G18,B,4
VB,2007,1440,,G18,B,4
VB,2007,1396,,J18,B,4
VB,2007,1404,,I18,B,4
VB,2007,1430,,H17,B,5
VB,2007,1418,,J17,B,5
VB,2007,1411,,J18,B,5
VB,2007,1411,,J18,B,4
VB,2007,1411,,J18,B,4
VB,2007,1411,,J18,B,4
VB,2007,1419,,J17,B,5
VB,2007,1420,,J17,B,5
VB,2007,1420,,J17,B,5
VB,2007,1420,,J17,B,5
VB,2007,1420,,J17,B,5
VB,2007,1420,,J17,B,5
VB,2007,1420,,J17,B,5
VB,2007,1468,,J17,B,5
VB,2007,1423,,I18,B,5
VB,2007,1424,,I18,B,5
VB,2007,1425,,I18,B,5
VB,2007,1427,,I18,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1430,,H17,B,5
VB,2007,1486,,H17,B,5
VB,2007,1432,,I18,B,5
VB,2007,1433,,I18,B,5
VB,2007,1497,,G18,B,4
VB,2007,1446,,I18,B,5
VB,2007,1447,,I18,B,5
VB,2007,1459,,J18,B,5
VB,2007,1459,,J18,B,5
VB,2007,1461,,J18,B,5
VB,2007,1470,,J17,B,5
VB,2007,1469,,I18,B,5
VB,2007,1472,,J17,B,5
VB,2007,1475,,J17,B,5
VB,2007,1476,,J17,B,5
VB,2007,1478,,J17,B,5
VB,2007,1479,,J17,B,5
VB,2007,1480,,J17,B,5
VB,2007,1481,,J17,B,5
VB,2007,1481,,J17,B,5
VB,2007,1483,,J17,B,5
VB,2007,1502,,J17,B,5
VB,2007,1487,,H17,B,5
VB,2007,1492,,H17,B,5
VB,2007,1507,,H17,B,5
VB,2007,1498,,G18,B,4
VB,2007,1539,,G18,B,4
VB,2007,1500,,I18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1501,,J18,B,5
VB,2007,1502,,J17,B,5
VB,2007,1502,,J17,B,5
VB,2007,1530,,J17,B,4
VB,2007,1503,,J18,B,5
VB,2007,1508,,H17,B,5
VB,2007,1508,,H17,B,5
VB,2007,1508,,H17,B,5
VB,2007,1515,,H17,B,5
VB,2007,1509,,I18,B,5
VB,2007,1509,,I18,B,5
VB,2007,1509,,I18,B,5
VB,2007,1509,,I18,B,5
VB,2007,1509,,I18,B,5
VB,2007,1523,,H17,B,5
VB,2007,1518,,I18,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1523,,H17,B,5
VB,2007,1534,,H17,B,5
VB,2007,1525,,I18,B,5
VB,2007,1530,,J17,B,4
VB,2007,1539,,J17,B,4
VB,2007,1533,,I18,B,5
VB,2007,1545,,H17,B,5
VB,2007,1538,,I18,B,5
VB,2007,1540,,J17,B,5
VB,2007,1561,,G18,B,4
VB,2007,1554,,J17,B,5
VB,2008,357,,G17,B,6
VB,2008,172,,H17,B,6
VB,2008,357,,G17,B,6
